video_name,ID,ori_label,new_label
Cls6_NewsReport_video4,28,scene,other
Cls6_NewsReport_video4,29,scene,other
Cls6_NewsReport_video4,30,scene,other
Cls6_NewsReport_video4,31,scene,other
Cls6_NewsReport_video4,32,scene,other
Cls6_NewsReport_video4,33,scene,other
Cls6_NewsReport_video4,34,scene,other
Cls6_NewsReport_video4,35,scene,other
Cls6_NewsReport_video4,36,scene,other
Cls6_NewsReport_video4,37,scene,other
Cls6_NewsReport_video4,38,scene,other
Cls6_NewsReport_video4,39,scene,other
Cls6_NewsReport_video4,40,scene,other
Cls6_NewsReport_video4,41,scene,other
Cls6_NewsReport_video4,42,scene,other
Cls6_NewsReport_video4,43,scene,other
Cls6_NewsReport_video4,44,scene,other
Cls6_NewsReport_video4,45,scene,other
Cls6_NewsReport_video4,46,scene,other
Cls6_NewsReport_video4,47,scene,other
Cls6_NewsReport_video4,48,scene,other
Cls6_NewsReport_video4,49,scene,other
Cls6_NewsReport_video4,50,scene,other
Cls6_NewsReport_video4,51,scene,other
Cls6_NewsReport_video4,52,scene,other
Cls6_NewsReport_video4,53,scene,other
Cls6_NewsReport_video4,54,scene,other
Cls6_NewsReport_video4,55,scene,other
Cls6_NewsReport_video4,87,scene,other
Cls6_NewsReport_video4,57,scene,other
Cls6_NewsReport_video4,58,scene,other
Cls6_NewsReport_video4,59,scene,other
Cls6_NewsReport_video4,60,scene,other
Cls6_NewsReport_video4,2,caption,subtitle
Cls6_NewsReport_video4,61,scene,other
Cls6_NewsReport_video4,62,scene,other
Cls6_NewsReport_video4,63,scene,other
Cls6_NewsReport_video4,64,scene,other
Cls6_NewsReport_video4,65,scene,other
Cls6_NewsReport_video4,66,scene,other
Cls6_NewsReport_video4,67,scene,other
Cls6_NewsReport_video4,68,scene,other
Cls6_NewsReport_video4,69,scene,other
Cls6_NewsReport_video4,70,scene,other
Cls6_NewsReport_video4,71,scene,other
Cls6_NewsReport_video4,72,scene,other
Cls6_NewsReport_video4,73,scene,other
Cls6_NewsReport_video4,74,scene,other
Cls6_NewsReport_video4,75,scene,other
Cls6_NewsReport_video4,76,scene,other
Cls6_NewsReport_video4,77,scene,other
Cls6_NewsReport_video4,78,scene,other
Cls6_NewsReport_video4,79,scene,other
Cls6_NewsReport_video4,80,scene,other
Cls6_NewsReport_video4,81,scene,other
Cls6_NewsReport_video4,82,scene,other
Cls6_NewsReport_video4,83,scene,other
Cls6_NewsReport_video4,84,scene,other
Cls6_NewsReport_video4,1,title,title
Cls6_NewsReport_video4,85,caption,title
Cls6_NewsReport_video4,86,scene,scene
Cls6_NewsReport_video4,3,caption,other
Cls6_NewsReport_video5,1,scene,scene
Cls6_NewsReport_video5,2,scene,scene
Cls6_NewsReport_video5,3,scene,scene
Cls6_NewsReport_video5,4,caption,subtitle
Cls6_NewsReport_video5,92,caption,subtitle
Cls6_NewsReport_video5,93,caption,subtitle
Cls6_NewsReport_video5,5,title,title
Cls6_NewsReport_video5,8,caption,subtitle
Cls6_NewsReport_video5,9,caption,subtitle
Cls6_NewsReport_video5,10,caption,subtitle
Cls6_NewsReport_video5,11,other_overlay_text,other
Cls6_NewsReport_video5,12,other_overlay_text,other
Cls6_NewsReport_video5,13,other_overlay_text,other
Cls6_NewsReport_video5,14,other_overlay_text,other
Cls6_NewsReport_video5,15,other_overlay_text,other
Cls6_NewsReport_video5,16,other_overlay_text,other
Cls6_NewsReport_video5,17,other_overlay_text,other
Cls6_NewsReport_video5,18,other_overlay_text,other
Cls6_NewsReport_video5,19,other_overlay_text,other
Cls6_NewsReport_video5,20,other_overlay_text,other
Cls6_NewsReport_video5,21,other_overlay_text,other
Cls6_NewsReport_video5,22,other_overlay_text,other
Cls6_NewsReport_video5,23,other_overlay_text,other
Cls6_NewsReport_video5,24,other_overlay_text,other
Cls6_NewsReport_video5,25,other_overlay_text,other
Cls6_NewsReport_video5,26,other_overlay_text,other
Cls6_NewsReport_video5,27,other_overlay_text,other
Cls6_NewsReport_video5,28,other_overlay_text,other
Cls6_NewsReport_video5,29,other_overlay_text,other
Cls6_NewsReport_video5,30,other_overlay_text,other
Cls6_NewsReport_video5,31,other_overlay_text,other
Cls6_NewsReport_video5,36,other_overlay_text,other
Cls6_NewsReport_video5,37,other_overlay_text,other
Cls6_NewsReport_video5,32,other_overlay_text,other
Cls6_NewsReport_video5,33,other_overlay_text,other
Cls6_NewsReport_video5,34,other_overlay_text,other
Cls6_NewsReport_video5,35,other_overlay_text,other
Cls6_NewsReport_video5,38,caption,subtitle
Cls6_NewsReport_video5,39,caption,subtitle
Cls6_NewsReport_video5,6,title,title
Cls6_NewsReport_video5,40,caption,subtitle
Cls6_NewsReport_video5,41,other_overlay_text,other
Cls6_NewsReport_video5,42,other_overlay_text,other
Cls6_NewsReport_video5,43,other_overlay_text,other
Cls6_NewsReport_video5,44,other_overlay_text,other
Cls6_NewsReport_video5,45,other_overlay_text,other
Cls6_NewsReport_video5,46,other_overlay_text,other
Cls6_NewsReport_video5,47,other_overlay_text,other
Cls6_NewsReport_video5,48,other_overlay_text,other
Cls6_NewsReport_video5,49,other_overlay_text,other
Cls6_NewsReport_video5,50,other_overlay_text,other
Cls6_NewsReport_video5,51,other_overlay_text,other
Cls6_NewsReport_video5,52,other_overlay_text,other
Cls6_NewsReport_video5,53,other_overlay_text,other
Cls6_NewsReport_video5,54,other_overlay_text,other
Cls6_NewsReport_video5,55,other_overlay_text,other
Cls6_NewsReport_video5,56,other_overlay_text,other
Cls6_NewsReport_video5,57,other_overlay_text,other
Cls6_NewsReport_video5,58,other_overlay_text,other
Cls6_NewsReport_video5,59,other_overlay_text,other
Cls6_NewsReport_video5,60,other_overlay_text,other
Cls6_NewsReport_video5,61,other_overlay_text,other
Cls6_NewsReport_video5,62,other_overlay_text,other
Cls6_NewsReport_video5,63,other_overlay_text,other
Cls6_NewsReport_video5,64,other_overlay_text,other
Cls6_NewsReport_video5,65,other_overlay_text,other
Cls6_NewsReport_video5,66,other_overlay_text,other
Cls6_NewsReport_video5,67,other_overlay_text,other
Cls6_NewsReport_video5,69,other_overlay_text,other
Cls6_NewsReport_video5,70,other_overlay_text,other
Cls6_NewsReport_video5,71,other_overlay_text,subtitle
Cls6_NewsReport_video5,72,other_overlay_text,subtitle
Cls6_NewsReport_video5,73,caption,subtitle
Cls6_NewsReport_video5,74,other_overlay_text,subtitle
Cls6_NewsReport_video5,75,caption,subtitle
Cls6_NewsReport_video5,76,caption,subtitle
Cls6_NewsReport_video5,77,caption,subtitle
Cls6_NewsReport_video5,78,caption,subtitle
Cls6_NewsReport_video5,79,caption,subtitle
Cls6_NewsReport_video5,80,caption,subtitle
Cls6_NewsReport_video5,81,caption,subtitle
Cls6_NewsReport_video5,82,caption,subtitle
Cls6_NewsReport_video5,84,caption,subtitle
Cls6_NewsReport_video5,85,caption,subtitle
Cls6_NewsReport_video5,7,caption,subtitle
Cls6_NewsReport_video5,86,caption,subtitle
Cls6_NewsReport_video5,87,caption,subtitle
Cls6_NewsReport_video5,88,caption,subtitle
Cls6_NewsReport_video5,89,caption,subtitle
Cls6_NewsReport_video5,90,caption,subtitle
Cls6_NewsReport_video5,91,caption,subtitle
Cls6_NewsReport_video6,1,other_overlay_text,other
Cls6_NewsReport_video6,2,other_overlay_text,other
Cls6_NewsReport_video6,3,other_overlay_text,other
Cls6_NewsReport_video6,4,other_overlay_text,other
Cls6_NewsReport_video6,5,other_overlay_text,other
Cls6_NewsReport_video7,1,other_overlay_text,other
Cls6_NewsReport_video7,2,title,title
Cls6_NewsReport_video7,3,title,title
Cls6_NewsReport_video7,4,title,title
Cls6_NewsReport_video7,5,other_overlay_text,other
Cls6_NewsReport_video7,7,caption,subtitle
Cls6_NewsReport_video7,8,caption,other
Cls6_NewsReport_video7,12,caption,other
Cls6_NewsReport_video7,13,caption,other
Cls6_NewsReport_video7,14,caption,other
Cls6_NewsReport_video7,6,caption,subtitle
Cls6_NewsReport_video7,9,caption,other
Cls6_NewsReport_video7,10,caption,other
Cls6_NewsReport_video7,11,caption,other
Cls6_NewsReport_video8,1,other_overlay_text,logo
Cls6_NewsReport_video8,2,other_overlay_text,logo
Cls6_NewsReport_video8,3,other_overlay_text,logo
Cls6_NewsReport_video8,4,title,title
Cls6_NewsReport_video8,5,title,title
Cls6_NewsReport_video8,6,other_overlay_text,other
Cls6_NewsReport_video8,7,other_overlay_text,other
Cls6_NewsReport_video8,8,other_overlay_text,other
Cls6_NewsReport_video8,9,other_overlay_text,other
Cls6_NewsReport_video8,10,other_overlay_text,other
Cls6_NewsReport_video8,11,other_overlay_text,other
Cls6_NewsReport_video9,1,title,title
Cls6_NewsReport_video9,2,title,title
Cls6_NewsReport_video9,3,other_overlay_text,other
Cls6_NewsReport_video9,4,other_overlay_text,other
Cls6_NewsReport_video9,5,caption,subtitle
Cls6_NewsReport_video9,6,caption,subtitle
Cls6_NewsReport_video9,7,caption,subtitle
Cls6_NewsReport_video9,8,other_overlay_text,logo
Cls6_NewsReport_video9,9,scene,logo
Cls6_NewsReport_video9,10,scene,logo
Cls6_NewsReport_video9,11,scene,logo
Cls6_NewsReport_video9,12,scene,other
Cls6_NewsReport_video9,13,scene,other
Cls6_NewsReport_video10,1,title,title
Cls6_NewsReport_video10,2,title,title
Cls6_NewsReport_video10,3,other_overlay_text,other
Cls6_NewsReport_video11,1,scene,other
Cls6_NewsReport_video11,2,scene,other
Cls6_NewsReport_video11,3,scene,other
Cls6_NewsReport_video11,4,scene,other
Cls6_NewsReport_video11,5,scene,other
Cls6_NewsReport_video11,6,scene,other
Cls6_NewsReport_video11,7,scene,other
Cls6_NewsReport_video11,8,scene,other
Cls6_NewsReport_video11,9,scene,other
Cls6_NewsReport_video11,10,scene,other
Cls6_NewsReport_video11,11,scene,other
Cls6_NewsReport_video11,12,scene,other
Cls6_NewsReport_video11,13,scene,other
Cls6_NewsReport_video11,14,scene,other
Cls6_NewsReport_video11,15,scene,other
Cls6_NewsReport_video11,16,scene,other
Cls6_NewsReport_video11,17,scene,other
Cls6_NewsReport_video11,18,scene,other
Cls6_NewsReport_video11,19,scene,other
Cls6_NewsReport_video11,20,scene,other
Cls6_NewsReport_video11,21,scene,other
Cls6_NewsReport_video11,22,scene,other
Cls6_NewsReport_video11,23,scene,other
Cls6_NewsReport_video11,24,scene,other
Cls6_NewsReport_video11,30,other_overlay_text,subtitle
Cls6_NewsReport_video11,31,scene,scene
Cls6_NewsReport_video11,32,scene,scene
Cls6_NewsReport_video11,33,scene,scene
Cls6_NewsReport_video11,34,scene,scene
Cls6_NewsReport_video11,36,scene,scene
Cls6_NewsReport_video11,37,scene,scene
Cls6_NewsReport_video11,28,caption,subtitle
Cls6_NewsReport_video11,25,title,title
Cls6_NewsReport_video11,26,title,title
Cls6_NewsReport_video11,29,caption,subtitle
Cls6_NewsReport_video11,27,caption,subtitle
Cls6_NewsReport_video12,1,other_overlay_text,logo
Cls6_NewsReport_video12,2,other_overlay_text,logo
Cls6_NewsReport_video12,11,caption,subtitle
Cls6_NewsReport_video12,12,caption,subtitle
Cls6_NewsReport_video12,13,caption,subtitle
Cls6_NewsReport_video12,14,caption,subtitle
Cls6_NewsReport_video12,15,caption,subtitle
Cls6_NewsReport_video12,4,title,title
Cls6_NewsReport_video12,3,title,title
Cls6_NewsReport_video12,5,title,title
Cls6_NewsReport_video12,6,caption,other
Cls6_NewsReport_video12,7,caption,other
Cls6_NewsReport_video12,8,caption,other
Cls6_NewsReport_video12,9,caption,subtitle
Cls6_NewsReport_video12,10,caption,subtitle
Cls6_NewsReport_video13,1,title,title
Cls6_NewsReport_video13,2,title,title
Cls6_NewsReport_video13,3,title,title
Cls6_NewsReport_video13,6,caption,subtitle
Cls6_NewsReport_video13,7,caption,subtitle
Cls6_NewsReport_video13,8,caption,subtitle
Cls6_NewsReport_video13,9,caption,subtitle
Cls6_NewsReport_video13,10,caption,subtitle
Cls6_NewsReport_video13,11,caption,subtitle
Cls6_NewsReport_video13,12,caption,subtitle
Cls6_NewsReport_video13,13,caption,subtitle
Cls6_NewsReport_video13,14,caption,subtitle
Cls6_NewsReport_video13,4,title,title
Cls6_NewsReport_video13,5,caption,subtitle
Cls6_NewsReport_video14,1,title,title
Cls6_NewsReport_video14,2,title,title
Cls6_NewsReport_video14,15,other_overlay_text,other
Cls6_NewsReport_video14,16,other_overlay_text,other
Cls6_NewsReport_video14,3,title,title
Cls6_NewsReport_video14,4,title,title
Cls6_NewsReport_video14,5,title,title
Cls6_NewsReport_video14,6,other_overlay_text,logo
Cls6_NewsReport_video14,7,other_overlay_text,logo
Cls6_NewsReport_video14,8,caption,subtitle
Cls6_NewsReport_video14,9,other_overlay_text,other
Cls6_NewsReport_video14,10,other_overlay_text,other
Cls6_NewsReport_video14,11,other_overlay_text,logo
Cls6_NewsReport_video14,12,scene,scene
Cls6_NewsReport_video14,13,other_overlay_text,other
Cls6_NewsReport_video14,14,scene,scene
Cls6_NewsReport_video15,1,title,title
Cls6_NewsReport_video15,2,title,title
Cls6_NewsReport_video15,3,title,title
Cls6_NewsReport_video15,4,caption,subtitle
Cls6_NewsReport_video15,6,caption,subtitle
Cls6_NewsReport_video15,7,caption,subtitle
Cls6_NewsReport_video15,8,caption,subtitle
Cls6_NewsReport_video15,9,caption,subtitle
Cls6_NewsReport_video15,10,caption,subtitle
Cls6_NewsReport_video15,11,caption,subtitle
Cls6_NewsReport_video15,12,caption,subtitle
Cls6_NewsReport_video16,1,other_overlay_text,logo
Cls6_NewsReport_video16,2,other_overlay_text,logo
Cls6_NewsReport_video16,3,title,title
Cls6_NewsReport_video16,4,title,title
Cls6_NewsReport_video16,5,other_overlay_text,other
Cls6_NewsReport_video16,6,other_overlay_text,other
Cls6_NewsReport_video16,7,scene,scene
Cls6_NewsReport_video16,8,scene,scene
Cls6_NewsReport_video16,9,scene,scene
Cls6_NewsReport_video16,10,scene,scene
Cls6_NewsReport_video16,11,scene,scene
Cls6_NewsReport_video16,16,scene,scene
Cls6_NewsReport_video16,17,scene,scene
Cls6_NewsReport_video16,18,scene,scene
Cls6_NewsReport_video16,13,scene,scene
Cls6_NewsReport_video16,19,scene,scene
Cls6_NewsReport_video16,20,scene,scene
Cls6_NewsReport_video16,21,scene,scene
Cls6_NewsReport_video16,22,scene,scene
Cls6_NewsReport_video16,24,scene,scene
Cls6_NewsReport_video16,25,scene,scene
Cls6_NewsReport_video16,26,scene,scene
Cls6_NewsReport_video16,27,scene,scene
Cls6_NewsReport_video16,28,scene,scene
Cls6_NewsReport_video16,14,other_overlay_text,other
Cls6_NewsReport_video16,29,scene,scene
Cls6_NewsReport_video16,30,scene,scene
Cls6_NewsReport_video16,31,scene,scene
Cls6_NewsReport_video16,32,caption,subtitle
Cls6_NewsReport_video16,33,scene,other
Cls6_NewsReport_video16,15,scene,scene
Cls6_NewsReport_video16,12,other_overlay_text,other
Cls6_NewsReport_video17,1,other_overlay_text,logo
Cls6_NewsReport_video17,2,other_overlay_text,other
Cls6_NewsReport_video17,3,other_overlay_text,logo
Cls6_NewsReport_video17,4,other_overlay_text,logo
Cls6_NewsReport_video17,5,other_overlay_text,other
Cls6_NewsReport_video17,6,scene,scene
Cls6_NewsReport_video17,7,other_overlay_text,logo
Cls6_NewsReport_video17,8,scene,scene
Cls6_NewsReport_video17,9,scene,scene
Cls6_NewsReport_video17,10,scene,scene
Cls6_NewsReport_video17,11,scene,scene
Cls6_NewsReport_video17,12,scene,scene
Cls6_NewsReport_video17,13,scene,scene
Cls6_NewsReport_video17,14,scene,scene
Cls6_NewsReport_video17,15,scene,scene
Cls6_NewsReport_video17,16,scene,scene
Cls6_NewsReport_video17,17,scene,scene
Cls6_NewsReport_video17,18,scene,scene
Cls6_NewsReport_video17,19,scene,scene
Cls6_NewsReport_video17,20,scene,scene
Cls6_NewsReport_video17,21,scene,scene
Cls6_NewsReport_video18,1,scene,logo
Cls6_NewsReport_video18,2,caption,subtitle
Cls6_NewsReport_video18,4,caption,subtitle
Cls6_NewsReport_video18,3,caption,subtitle
Cls6_NewsReport_video19,1,title,title
Cls6_NewsReport_video19,2,title,title
Cls6_NewsReport_video19,3,title,title
Cls6_NewsReport_video19,4,caption,subtitle
Cls6_NewsReport_video19,5,other_overlay_text,other
Cls6_NewsReport_video19,6,other_overlay_text,other
Cls6_NewsReport_video19,7,other_overlay_text,other
Cls6_NewsReport_video19,8,other_overlay_text,other
Cls6_NewsReport_video19,9,other_overlay_text,other
Cls6_NewsReport_video19,10,other_overlay_text,other
Cls6_NewsReport_video19,11,scene,other
Cls6_NewsReport_video19,12,other_overlay_text,other
Cls6_NewsReport_video19,13,other_overlay_text,other
Cls6_NewsReport_video19,14,other_overlay_text,other
Cls6_NewsReport_video19,15,other_overlay_text,other
Cls6_NewsReport_video19,16,other_overlay_text,other
Cls6_NewsReport_video19,17,other_overlay_text,other
Cls6_NewsReport_video19,18,other_overlay_text,other
Cls6_NewsReport_video19,19,other_overlay_text,other
Cls6_NewsReport_video19,20,other_overlay_text,other
Cls6_NewsReport_video19,21,other_overlay_text,other
Cls6_NewsReport_video19,22,other_overlay_text,other
Cls6_NewsReport_video19,23,other_overlay_text,other
Cls6_NewsReport_video19,24,other_overlay_text,other
Cls6_NewsReport_video19,25,other_overlay_text,other
Cls6_NewsReport_video19,26,other_overlay_text,other
Cls6_NewsReport_video19,27,caption,subtitle
Cls6_NewsReport_video20,1,title,title
Cls6_NewsReport_video20,2,title,title
Cls6_NewsReport_video20,3,title,title
Cls6_NewsReport_video20,4,other_overlay_text,scene
Cls6_NewsReport_video20,5,scene,scene
Cls6_NewsReport_video20,6,other_overlay_text,scene
Cls6_NewsReport_video20,7,scene,scene
Cls6_NewsReport_video20,8,other_overlay_text,scene
Cls6_NewsReport_video21,1,title,title
Cls6_NewsReport_video21,2,title,title
Cls6_NewsReport_video21,3,title,title
Cls6_NewsReport_video21,4,other_overlay_text,title
Cls6_NewsReport_video21,5,other_overlay_text,other
Cls6_NewsReport_video21,6,other_overlay_text,logo
Cls6_NewsReport_video21,7,scene,scene
Cls6_NewsReport_video21,8,scene,scene
Cls6_NewsReport_video21,9,scene,scene
Cls6_NewsReport_video21,10,scene,scene
Cls6_NewsReport_video21,11,scene,other
Cls6_NewsReport_video21,12,other_overlay_text,other
Cls6_NewsReport_video21,13,other_overlay_text,other
Cls6_NewsReport_video21,14,other_overlay_text,other
Cls6_NewsReport_video21,15,other_overlay_text,other
Cls6_NewsReport_video21,25,scene,scene
Cls6_NewsReport_video21,16,scene,scene
Cls6_NewsReport_video21,28,scene,subtitle
Cls6_NewsReport_video21,29,scene,subtitle
Cls6_NewsReport_video21,30,scene,scene
Cls6_NewsReport_video21,31,caption,subtitle
Cls6_NewsReport_video21,32,caption,subtitle
Cls6_NewsReport_video21,17,scene,scene
Cls6_NewsReport_video21,33,scene,other
Cls6_NewsReport_video21,34,scene,scene
Cls6_NewsReport_video21,35,other_overlay_text,other
Cls6_NewsReport_video21,36,other_overlay_text,other
Cls6_NewsReport_video21,37,other_overlay_text,other
Cls6_NewsReport_video21,38,scene,scene
Cls6_NewsReport_video21,39,caption,subtitle
Cls6_NewsReport_video21,40,scene,scene
Cls6_NewsReport_video21,41,caption,subtitle
Cls6_NewsReport_video21,42,scene,scene
Cls6_NewsReport_video21,43,scene,scene
Cls6_NewsReport_video21,44,caption,subtitle
Cls6_NewsReport_video21,45,scene,scene
Cls6_NewsReport_video21,47,caption,subtitle
Cls6_NewsReport_video21,18,scene,scene
Cls6_NewsReport_video21,46,scene,scene
Cls6_NewsReport_video21,48,scene,scene
Cls6_NewsReport_video21,49,caption,subtitle
Cls6_NewsReport_video21,50,scene,scene
Cls6_NewsReport_video21,51,scene,scene
Cls6_NewsReport_video21,19,scene,scene
Cls6_NewsReport_video21,52,scene,scene
Cls6_NewsReport_video21,53,caption,other
Cls6_NewsReport_video21,54,caption,other
Cls6_NewsReport_video21,55,caption,subtitle
Cls6_NewsReport_video21,56,scene,scene
Cls6_NewsReport_video21,57,scene,scene
Cls6_NewsReport_video21,58,scene,scene
Cls6_NewsReport_video21,59,other_overlay_text,other
Cls6_NewsReport_video21,60,other_overlay_text,other
Cls6_NewsReport_video21,61,other_overlay_text,other
Cls6_NewsReport_video21,62,caption,subtitle
Cls6_NewsReport_video21,20,scene,scene
Cls6_NewsReport_video21,63,scene,scene
Cls6_NewsReport_video21,64,scene,scene
Cls6_NewsReport_video21,21,other_overlay_text,other
Cls6_NewsReport_video21,26,other_overlay_text,other
Cls6_NewsReport_video21,27,other_overlay_text,other
Cls6_NewsReport_video21,65,caption,subtitle
Cls6_NewsReport_video21,66,scene,scene
Cls6_NewsReport_video21,67,scene,scene
Cls6_NewsReport_video21,68,scene,scene
Cls6_NewsReport_video21,69,caption,subtitle
Cls6_NewsReport_video21,70,caption,subtitle
Cls6_NewsReport_video21,71,other_overlay_text,other
Cls6_NewsReport_video21,72,caption,subtitle
Cls6_NewsReport_video21,22,scene,scene
Cls6_NewsReport_video21,23,caption,subtitle
Cls6_NewsReport_video21,24,scene,scene
Cls6_NewsReport_video22,1,scene,scene
Cls6_NewsReport_video22,2,other_overlay_text,other
Cls6_NewsReport_video22,3,other_overlay_text,logo
Cls6_NewsReport_video22,4,caption,subtitle
Cls6_NewsReport_video22,5,scene,scene
Cls6_NewsReport_video22,7,other_overlay_text,logo
Cls6_NewsReport_video22,9,other_overlay_text,logo
Cls6_NewsReport_video22,10,caption,subtitle
Cls6_NewsReport_video22,11,other_overlay_text,other
Cls6_NewsReport_video22,12,scene,scene
Cls6_NewsReport_video22,13,scene,scene
Cls6_NewsReport_video22,14,scene,scene
Cls6_NewsReport_video22,15,scene,scene
Cls6_NewsReport_video22,16,caption,subtitle
Cls6_NewsReport_video22,17,scene,scene
Cls6_NewsReport_video22,18,scene,scene
Cls6_NewsReport_video22,19,other_overlay_text,other
Cls6_NewsReport_video22,20,scene,scene
Cls6_NewsReport_video22,21,scene,scene
Cls6_NewsReport_video22,22,scene,scene
Cls6_NewsReport_video22,23,scene,scene
Cls6_NewsReport_video22,24,scene,scene
Cls6_NewsReport_video22,25,scene,scene
Cls6_NewsReport_video22,26,scene,scene
Cls6_NewsReport_video22,27,scene,scene
Cls6_NewsReport_video22,28,scene,scene
Cls6_NewsReport_video22,29,scene,scene
Cls6_NewsReport_video22,30,scene,scene
Cls6_NewsReport_video22,31,scene,scene
Cls6_NewsReport_video22,32,scene,scene
Cls6_NewsReport_video22,33,scene,scene
Cls6_NewsReport_video22,34,scene,scene
Cls6_NewsReport_video22,35,scene,scene
Cls6_NewsReport_video22,6,other_overlay_text,other
Cls6_NewsReport_video22,36,scene,scene
Cls6_NewsReport_video22,37,scene,scene
Cls6_NewsReport_video22,38,scene,scene
Cls6_NewsReport_video22,39,scene,scene
Cls6_NewsReport_video22,40,scene,scene
Cls6_NewsReport_video22,41,scene,scene
Cls6_NewsReport_video22,42,scene,scene
Cls6_NewsReport_video22,43,scene,scene
Cls6_NewsReport_video22,44,caption,subtitle
Cls6_NewsReport_video22,45,caption,subtitle
Cls6_NewsReport_video22,46,caption,subtitle
Cls6_NewsReport_video22,47,other_overlay_text,other
Cls6_NewsReport_video22,48,other_overlay_text,other
Cls6_NewsReport_video22,49,caption,subtitle
Cls6_NewsReport_video22,50,caption,subtitle
Cls6_NewsReport_video22,51,caption,subtitle
Cls6_NewsReport_video22,52,caption,subtitle
Cls6_NewsReport_video22,53,caption,subtitle
Cls6_NewsReport_video22,8,caption,subtitle
Cls6_NewsReport_video23,1,scene,other
Cls6_NewsReport_video23,2,scene,other
Cls6_NewsReport_video24,1,title,title
Cls6_NewsReport_video24,2,title,title
Cls6_NewsReport_video24,3,caption,subtitle
Cls6_NewsReport_video24,4,scene,scene
Cls6_NewsReport_video24,5,scene,scene
Cls6_NewsReport_video24,18,scene,logo
Cls6_NewsReport_video24,19,scene,logo
Cls6_NewsReport_video24,20,scene,logo
Cls6_NewsReport_video24,21,scene,logo
Cls6_NewsReport_video24,22,scene,logo
Cls6_NewsReport_video24,23,scene,logo
Cls6_NewsReport_video24,24,scene,logo
Cls6_NewsReport_video24,25,scene,logo
Cls6_NewsReport_video24,26,scene,logo
Cls6_NewsReport_video24,27,scene,logo
Cls6_NewsReport_video24,28,scene,logo
Cls6_NewsReport_video24,29,scene,logo
Cls6_NewsReport_video24,30,scene,logo
Cls6_NewsReport_video24,31,scene,logo
Cls6_NewsReport_video24,32,scene,logo
Cls6_NewsReport_video24,33,scene,logo
Cls6_NewsReport_video24,34,scene,logo
Cls6_NewsReport_video24,35,scene,logo
Cls6_NewsReport_video24,36,scene,logo
Cls6_NewsReport_video24,37,scene,logo
Cls6_NewsReport_video24,38,scene,logo
Cls6_NewsReport_video24,39,scene,logo
Cls6_NewsReport_video24,40,scene,logo
Cls6_NewsReport_video24,41,scene,logo
Cls6_NewsReport_video24,42,scene,logo
Cls6_NewsReport_video24,43,scene,logo
Cls6_NewsReport_video24,17,scene,scene
Cls6_NewsReport_video24,46,scene,scene
Cls6_NewsReport_video24,6,other_overlay_text,logo
Cls6_NewsReport_video24,16,scene,scene
Cls6_NewsReport_video24,44,scene,scene
Cls6_NewsReport_video24,45,scene,scene
Cls6_NewsReport_video24,47,scene,subtitle
Cls6_NewsReport_video24,48,other_overlay_text,other
Cls6_NewsReport_video24,49,other_overlay_text,other
Cls6_NewsReport_video24,50,other_overlay_text,other
Cls6_NewsReport_video24,51,scene,scene
Cls6_NewsReport_video24,52,scene,scene
Cls6_NewsReport_video24,53,scene,scene
Cls6_NewsReport_video24,54,scene,scene
Cls6_NewsReport_video24,55,caption,subtitle
Cls6_NewsReport_video24,56,scene,scene
Cls6_NewsReport_video24,57,scene,scene
Cls6_NewsReport_video24,58,scene,scene
Cls6_NewsReport_video24,59,scene,scene
Cls6_NewsReport_video24,60,scene,scene
Cls6_NewsReport_video24,61,scene,scene
Cls6_NewsReport_video24,62,scene,scene
Cls6_NewsReport_video24,63,scene,scene
Cls6_NewsReport_video24,7,caption,subtitle
Cls6_NewsReport_video24,64,other_overlay_text,other
Cls6_NewsReport_video24,133,scene,scene
Cls6_NewsReport_video24,8,other_overlay_text,other
Cls6_NewsReport_video24,66,scene,scene
Cls6_NewsReport_video24,65,caption,subtitle
Cls6_NewsReport_video24,9,other_overlay_text,other
Cls6_NewsReport_video24,67,scene,subtitle
Cls6_NewsReport_video24,68,scene,scene
Cls6_NewsReport_video24,10,other_overlay_text,other
Cls6_NewsReport_video24,69,scene,scene
Cls6_NewsReport_video24,70,scene,scene
Cls6_NewsReport_video24,71,scene,scene
Cls6_NewsReport_video24,72,scene,scene
Cls6_NewsReport_video24,134,scene,scene
Cls6_NewsReport_video24,73,caption,subtitle
Cls6_NewsReport_video24,74,scene,scene
Cls6_NewsReport_video24,75,scene,subtitle
Cls6_NewsReport_video24,76,scene,scene
Cls6_NewsReport_video24,77,scene,scene
Cls6_NewsReport_video24,78,scene,scene
Cls6_NewsReport_video24,79,scene,scene
Cls6_NewsReport_video24,80,caption,subtitle
Cls6_NewsReport_video24,81,scene,scene
Cls6_NewsReport_video24,82,scene,scene
Cls6_NewsReport_video24,83,other_overlay_text,other
Cls6_NewsReport_video24,84,other_overlay_text,other
Cls6_NewsReport_video24,11,caption,subtitle
Cls6_NewsReport_video24,85,caption,subtitle
Cls6_NewsReport_video24,86,other_overlay_text,other
Cls6_NewsReport_video24,87,scene,scene
Cls6_NewsReport_video24,88,scene,scene
Cls6_NewsReport_video24,90,scene,scene
Cls6_NewsReport_video24,91,scene,scene
Cls6_NewsReport_video24,92,scene,scene
Cls6_NewsReport_video24,93,scene,scene
Cls6_NewsReport_video24,95,scene,scene
Cls6_NewsReport_video24,96,scene,scene
Cls6_NewsReport_video24,97,scene,scene
